"Incident Counts, Trend"
"All Districts"

"",,,"Year",,,,
"North Haven School District","=""1010011""","Fighting and Battery",10,12,11,11,8
"North Haven School District","=""1010011""","Property Damage",6,"*","*","*",0
"North Haven School District","=""1010011""","Weapons","*",0,"*",0,"*"
"North Haven School District","=""1010011""","Drugs, Alcohol, Tobacco","*",11,12,16,"*"
"North Stonington School District","=""1020011""","Violent Crimes Against Persons","*",0,0,0,0
"North Stonington School District","=""1020011""","School Policy Violations",80,19,27,19,20
"North Stonington School District","=""1020011""","Sexually Related Behavior",7,"*","*","*",0
"North Stonington School District","=""1020011""","Personally Threatening Behavior",11,"*","*",8,14
"North Stonington School District","=""1020011""","Theft Related Behaviors","*","*","*","*","*"
"North Stonington School District","=""1020011""","Physical and Verbal Confrontation","*",0,"*","*",0
"North Stonington School District","=""1020011""","Fighting and Battery",15,"*","*",6,7
"North Stonington School District","=""1020011""","Property Damage","*",0,"*","*",0
"North Stonington School District","=""1020011""","Weapons","*","*","*","*",0
"North Stonington School District","=""1020011""","Drugs, Alcohol, Tobacco","*",6,0,7,"*"
"Norwalk School District","=""1030011""","Violent Crimes Against Persons",73,100,48,26,8
"Norwalk School District","=""1030011""","School Policy Violations",1297,1112,728,649,703
"Norwalk School District","=""1030011""","Sexually Related Behavior",30,23,25,18,12
"Norwalk School District","=""1030011""","Personally Threatening Behavior",182,133,101,78,60
"Norwalk School District","=""1030011""","Theft Related Behaviors",64,59,54,27,35
"Norwalk School District","=""1030011""","Physical and Verbal Confrontation",166,129,91,72,72
"Norwalk School District","=""1030011""","Fighting and Battery",212,165,155,104,130
"Norwalk School District","=""1030011""","Property Damage","*",8,"*",9,15
"Norwalk School District","=""1030011""","Weapons",34,38,20,14,15
"Norwalk School District","=""1030011""","Drugs, Alcohol, Tobacco",109,95,93,48,61
"Norwich Free Academy District","=""9010022""","Violent Crimes Against Persons","*",0,0,"*",0
"Norwich Free Academy District","=""9010022""","School Policy Violations",692,831,772,523,443
"Norwich Free Academy District","=""9010022""","Sexually Related Behavior","*","*",13,16,27
"Norwich Free Academy District","=""9010022""","Personally Threatening Behavior",51,56,41,54,36
"Norwich Free Academy District","=""9010022""","Theft Related Behaviors",21,22,10,28,13
"Norwich Free Academy District","=""9010022""","Physical and Verbal Confrontation",16,25,26,17,32
"Norwich Free Academy District","=""9010022""","Fighting and Battery",22,20,26,21,16
"Norwich Free Academy District","=""9010022""","Property Damage","*",0,"*","*","*"
"Norwich Free Academy District","=""9010022""","Weapons","*","*","*",11,"*"
"Norwich Free Academy District","=""9010022""","Drugs, Alcohol, Tobacco",19,44,30,36,27
"Norwich School District","=""1040011""","Violent Crimes Against Persons",8,"*","*",0,"*"
"Norwich School District","=""1040011""","School Policy Violations",453,360,186,180,265
"Norwich School District","=""1040011""","Sexually Related Behavior",16,9,9,7,13
"Norwich School District","=""1040011""","Personally Threatening Behavior",96,72,35,25,23
"Norwich School District","=""1040011""","Theft Related Behaviors",21,26,"*",11,"*"
"Norwich School District","=""1040011""","Physical and Verbal Confrontation",31,59,102,83,150
"Norwich School District","=""1040011""","Fighting and Battery",199,186,116,91,103
"Norwich School District","=""1040011""","Property Damage",14,8,10,"*","*"
"Norwich School District","=""1040011""","Weapons",16,21,24,25,13
"Norwich School District","=""1040011""","Drugs, Alcohol, Tobacco","*",7,"*",8,11
"Odyssey Community School District","=""2630013""","Violent Crimes Against Persons",0,"*",0,"*",0
"Odyssey Community School District","=""2630013""","School Policy Violations","*","*","*",10,"*"
"Odyssey Community School District","=""2630013""","Sexually Related Behavior",0,"*","*","*","*"
"Odyssey Community School District","=""2630013""","Personally Threatening Behavior","*",0,7,"*","*"
"Odyssey Community School District","=""2630013""","Theft Related Behaviors","*",0,0,0,"*"
"Odyssey Community School District","=""2630013""","Physical and Verbal Confrontation","*","*","*","*","*"
"Odyssey Community School District","=""2630013""","Fighting and Battery","*","*",17,9,6
"Odyssey Community School District","=""2630013""","Property Damage",0,0,0,0,"*"
"Odyssey Community School District","=""2630013""","Weapons","*",0,0,0,"*"
"Odyssey Community School District","=""2630013""","Drugs, Alcohol, Tobacco",0,0,0,0,0
"Old Saybrook School District","=""1060011""","Violent Crimes Against Persons",0,0,0,0,"*"
"Old Saybrook School District","=""1060011""","School Policy Violations",42,94,31,44,43
"Old Saybrook School District","=""1060011""","Sexually Related Behavior","*",0,"*",6,0
"Old Saybrook School District","=""1060011""","Personally Threatening Behavior","*",19,"*",9,11
"Old Saybrook School District","=""1060011""","Theft Related Behaviors",0,"*",0,0,"*"
"Old Saybrook School District","=""1060011""","Physical and Verbal Confrontation",10,19,"*","*",9
"Old Saybrook School District","=""1060011""","Fighting and Battery","*",10,0,"*","*"
"Old Saybrook School District","=""1060011""","Property Damage",0,"*",0,0,"*"
"Old Saybrook School District","=""1060011""","Weapons","*","*","*",0,"*"
"Old Saybrook School District","=""1060011""","Drugs, Alcohol, Tobacco","*",7,9,13,"*"
"Orange School District","=""1070011""","Violent Crimes Against Persons",0,0,0,0,0
"Orange School District","=""1070011""","School Policy Violations","*",7,7,"*","*"
"Orange School District","=""1070011""","Sexually Related Behavior","*",0,0,0,0
"Orange School District","=""1070011""","Personally Threatening Behavior","*",0,0,"*",6
"Orange School District","=""1070011""","Theft Related Behaviors",0,"*",0,"*",0
"Orange School District","=""1070011""","Physical and Verbal Confrontation","*",0,"*","*","*"
"Orange School District","=""1070011""","Fighting and Battery","*","*",7,"*",6
"Orange School District","=""1070011""","Property Damage",0,0,0,0,0
"Orange School District","=""1070011""","Weapons",0,0,"*",0,0
"Orange School District","=""1070011""","Drugs, Alcohol, Tobacco",0,0,0,0,0
"Oxford School District","=""1080011""","Violent Crimes Against Persons","*","*",0,"*",0
"Oxford School District","=""1080011""","School Policy Violations",52,30,32,19,28
"Oxford School District","=""1080011""","Sexually Related Behavior","*","*",0,0,"*"
"Oxford School District","=""1080011""","Personally Threatening Behavior","*",12,"*",7,"*"
"Oxford School District","=""1080011""","Theft Related Behaviors",0,0,0,"*",0
"Oxford School District","=""1080011""","Physical and Verbal Confrontation","*","*","*",6,"*"
"Oxford School District","=""1080011""","Fighting and Battery",0,11,18,10,11
"Oxford School District","=""1080011""","Property Damage","*","*","*",0,"*"
"Oxford School District","=""1080011""","Weapons","*","*","*","*","*"
"Oxford School District","=""1080011""","Drugs, Alcohol, Tobacco",13,6,"*",6,"*"
"Park City Prep Charter School District","=""2830013""","Violent Crimes Against Persons",0,0,0,0,"*"
"Park City Prep Charter School District","=""2830013""","School Policy Violations",60,7,35,47,110
"Park City Prep Charter School District","=""2830013""","Sexually Related Behavior",0,0,0,0,"*"
"Park City Prep Charter School District","=""2830013""","Personally Threatening Behavior",12,"*","*","*",11
"Park City Prep Charter School District","=""2830013""","Theft Related Behaviors","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""","Physical and Verbal Confrontation",23,22,15,34,13
"Park City Prep Charter School District","=""2830013""","Fighting and Battery",24,11,8,23,36
"Park City Prep Charter School District","=""2830013""","Property Damage","*",0,0,"*","*"
"Park City Prep Charter School District","=""2830013""","Weapons","*",0,"*",0,"*"
"Park City Prep Charter School District","=""2830013""","Drugs, Alcohol, Tobacco",0,0,0,0,0
"Path Academy District","=""2930013""","Violent Crimes Against Persons",0,0,0,0,0
"Path Academy District","=""2930013""","School Policy Violations",0,0,0,31,17
"Path Academy District","=""2930013""","Sexually Related Behavior",0,0,0,0,0
"Path Academy District","=""2930013""","Personally Threatening Behavior",0,0,0,"*","*"
"Path Academy District","=""2930013""","Theft Related Behaviors",0,0,0,"*",0
"Path Academy District","=""2930013""","Physical and Verbal Confrontation",0,0,0,"*","*"
"Path Academy District","=""2930013""","Fighting and Battery",0,0,0,0,0
"Path Academy District","=""2930013""","Property Damage",0,0,0,"*","*"
"Path Academy District","=""2930013""","Weapons",0,0,0,0,0
"Path Academy District","=""2930013""","Drugs, Alcohol, Tobacco",0,0,0,"*","*"
"Plainfield School District","=""1090011""","Violent Crimes Against Persons","*","*",0,0,"*"
"Plainfield School District","=""1090011""","School Policy Violations",380,343,352,462,567
"Plainfield School District","=""1090011""","Sexually Related Behavior","*",10,"*",14,9
"Plainfield School District","=""1090011""","Personally Threatening Behavior",86,59,33,43,38
"Plainfield School District","=""1090011""","Theft Related Behaviors",16,13,"*","*",10
"Plainfield School District","=""1090011""","Physical and Verbal Confrontation",48,47,24,64,81
"Plainfield School District","=""1090011""","Fighting and Battery",41,21,13,11,28
"Plainfield School District","=""1090011""","Property Damage",10,12,7,12,18
"Plainfield School District","=""1090011""","Weapons","*",8,"*","*","*"
"Plainfield School District","=""1090011""","Drugs, Alcohol, Tobacco",15,26,16,22,10
"Plainville School District","=""1100011""","Violent Crimes Against Persons","*","*","*","*",0
"Plainville School District","=""1100011""","School Policy Violations",136,185,103,132,210
"Plainville School District","=""1100011""","Sexually Related Behavior","*","*","*","*","*"
"Plainville School District","=""1100011""","Personally Threatening Behavior",30,15,15,11,19
"Plainville School District","=""1100011""","Theft Related Behaviors",6,6,"*","*","*"
"Plainville School District","=""1100011""","Physical and Verbal Confrontation",9,11,16,25,23
"Plainville School District","=""1100011""","Fighting and Battery",17,29,18,16,36
"Plainville School District","=""1100011""","Property Damage","*","*","*","*","*"
"Plainville School District","=""1100011""","Weapons","*","*","*","*","*"
"Plainville School District","=""1100011""","Drugs, Alcohol, Tobacco","*","*",6,8,11
"Plymouth School District","=""1110011""","Violent Crimes Against Persons","*","*",0,"*",0
"Plymouth School District","=""1110011""","School Policy Violations",64,68,60,66,118
"Plymouth School District","=""1110011""","Sexually Related Behavior","*","*",0,"*","*"
"Plymouth School District","=""1110011""","Personally Threatening Behavior",6,7,11,6,11
"Plymouth School District","=""1110011""","Theft Related Behaviors","*","*","*",0,"*"
"Plymouth School District","=""1110011""","Physical and Verbal Confrontation",23,23,12,15,7
"Plymouth School District","=""1110011""","Fighting and Battery",9,9,10,17,28
"Plymouth School District","=""1110011""","Property Damage",0,"*",0,"*","*"
"Plymouth School District","=""1110011""","Weapons","*","*","*","*","*"
"Plymouth School District","=""1110011""","Drugs, Alcohol, Tobacco",14,16,"*","*",11
"Pomfret School District","=""1120011""","Violent Crimes Against Persons",0,"*",0,0,0
"Pomfret School District","=""1120011""","School Policy Violations","*","*","*","*",8
"Pomfret School District","=""1120011""","Sexually Related Behavior","*",0,0,"*","*"
"Pomfret School District","=""1120011""","Personally Threatening Behavior","*","*","*","*","*"
"Pomfret School District","=""1120011""","Theft Related Behaviors",0,"*",0,0,"*"
"Pomfret School District","=""1120011""","Physical and Verbal Confrontation",0,"*",0,"*","*"
"Pomfret School District","=""1120011""","Fighting and Battery","*",0,"*",6,10
"Pomfret School District","=""1120011""","Property Damage",0,0,0,0,"*"
"Pomfret School District","=""1120011""","Weapons",0,"*","*",0,0
"Pomfret School District","=""1120011""","Drugs, Alcohol, Tobacco",0,0,0,0,0
"Portland School District","=""1130011""","Violent Crimes Against Persons",0,0,0,0,0
"Portland School District","=""1130011""","School Policy Violations",49,50,73,50,33
"Portland School District","=""1130011""","Sexually Related Behavior","*","*",0,"*",0
"Portland School District","=""1130011""","Personally Threatening Behavior","*",8,9,"*","*"
"Portland School District","=""1130011""","Theft Related Behaviors",6,0,"*","*","*"
"Portland School District","=""1130011""","Physical and Verbal Confrontation","*",7,"*","*",16
"Portland School District","=""1130011""","Fighting and Battery",15,10,11,10,10
"Portland School District","=""1130011""","Property Damage",0,"*",0,"*","*"
"Portland School District","=""1130011""","Weapons","*","*",0,"*","*"
"Portland School District","=""1130011""","Drugs, Alcohol, Tobacco","*","*","*",10,6
"Preston School District","=""1140011""","Violent Crimes Against Persons",0,0,0,0,0
"Preston School District","=""1140011""","School Policy Violations","*",9,"*",0,"*"
"Preston School District","=""1140011""","Sexually Related Behavior",0,0,"*",0,0
"Preston School District","=""1140011""","Personally Threatening Behavior","*","*","*","*","*"
"Preston School District","=""1140011""","Theft Related Behaviors",0,0,"*",0,"*"
"Preston School District","=""1140011""","Physical and Verbal Confrontation",0,0,0,"*","*"
"Preston School District","=""1140011""","Fighting and Battery",7,8,"*",17,"*"
"Preston School District","=""1140011""","Property Damage",0,0,0,0,0
"Preston School District","=""1140011""","Weapons","*",0,"*",0,"*"
"Preston School District","=""1140011""","Drugs, Alcohol, Tobacco",0,0,0,0,0
"Putnam School District","=""1160011""","Violent Crimes Against Persons","*",6,0,"*","*"
"Putnam School District","=""1160011""","School Policy Violations",188,203,115,57,54
"Putnam School District","=""1160011""","Sexually Related Behavior","*","*",0,0,"*"
"Putnam School District","=""1160011""","Personally Threatening Behavior",36,35,39,24,41
"Putnam School District","=""1160011""","Theft Related Behaviors",10,12,"*","*","*"
"Putnam School District","=""1160011""","Physical and Verbal Confrontation",56,49,"*",33,"*"
"Putnam School District","=""1160011""","Fighting and Battery",53,91,76,35,54
"Putnam School District","=""1160011""","Property Damage","*",9,"*","*","*"
"Putnam School District","=""1160011""","Weapons","*","*",6,"*","*"
"Putnam School District","=""1160011""","Drugs, Alcohol, Tobacco",14,"*",14,"*",12
"Redding School District","=""1170011""","Violent Crimes Against Persons",0,"*","*",0,0
"Redding School District","=""1170011""","School Policy Violations",12,10,"*",0,"*"
"Redding School District","=""1170011""","Sexually Related Behavior",0,0,0,"*",0
"Redding School District","=""1170011""","Personally Threatening Behavior",6,7,"*",0,"*"
"Redding School District","=""1170011""","Theft Related Behaviors",0,0,0,0,0
"Redding School District","=""1170011""","Physical and Verbal Confrontation",17,15,12,"*","*"
"Redding School District","=""1170011""","Fighting and Battery","*",11,9,"*",17
"Redding School District","=""1170011""","Property Damage","*",0,"*",0,0
"Redding School District","=""1170011""","Weapons",0,"*",0,"*",0
"Redding School District","=""1170011""","Drugs, Alcohol, Tobacco",0,0,0,0,0
"Regional School District 01","=""2010012""","Violent Crimes Against Persons","*",0,0,"*",0
"Regional School District 01","=""2010012""","School Policy Violations",47,77,46,111,90
"Regional School District 01","=""2010012""","Sexually Related Behavior",0,0,"*",0,0
"Regional School District 01","=""2010012""","Personally Threatening Behavior","*","*","*","*",0
"Regional School District 01","=""2010012""","Theft Related Behaviors",0,"*",0,"*",0
"Regional School District 01","=""2010012""","Physical and Verbal Confrontation",0,0,0,0,0
"Regional School District 01","=""2010012""","Fighting and Battery",6,15,8,19,8
"Regional School District 01","=""2010012""","Property Damage","*",0,0,0,"*"
"Regional School District 01","=""2010012""","Weapons","*",0,"*","*","*"
"Regional School District 01","=""2010012""","Drugs, Alcohol, Tobacco","*","*",9,15,18
"Regional School District 04","=""2040012""","Violent Crimes Against Persons",0,0,"*",0,0
"Regional School District 04","=""2040012""","School Policy Violations",72,68,39,26,32
"Regional School District 04","=""2040012""","Sexually Related Behavior","*","*",0,0,"*"
"Regional School District 04","=""2040012""","Personally Threatening Behavior","*",7,"*","*","*"
"Regional School District 04","=""2040012""","Theft Related Behaviors","*","*","*",0,0
"Regional School District 04","=""2040012""","Physical and Verbal Confrontation",6,"*",0,"*",7
"Regional School District 04","=""2040012""","Fighting and Battery","*","*",9,"*",6
"Regional School District 04","=""2040012""","Property Damage","*",6,"*",0,"*"
"Regional School District 04","=""2040012""","Weapons",0,0,0,0,0
"Regional School District 04","=""2040012""","Drugs, Alcohol, Tobacco",9,10,7,"*","*"
"Regional School District 05","=""2050012""","Violent Crimes Against Persons","*",0,0,"*","*"
"Regional School District 05","=""2050012""","School Policy Violations",169,64,71,65,79
"Regional School District 05","=""2050012""","Sexually Related Behavior","*","*","*",0,"*"
"Regional School District 05","=""2050012""","Personally Threatening Behavior",13,"*","*",6,10
"Regional School District 05","=""2050012""","Theft Related Behaviors","*","*","*",0,"*"
"Regional School District 05","=""2050012""","Physical and Verbal Confrontation",7,10,"*","*",7
"Regional School District 05","=""2050012""","Fighting and Battery",24,6,10,11,25
"Regional School District 05","=""2050012""","Property Damage","*","*","*",0,0
"Regional School District 05","=""2050012""","Weapons","*",0,0,0,"*"
"Regional School District 05","=""2050012""","Drugs, Alcohol, Tobacco",56,20,11,14,23
"Regional School District 06","=""2060012""","Violent Crimes Against Persons","*","*","*",0,"*"
"Regional School District 06","=""2060012""","School Policy Violations",62,43,33,31,40
"Regional School District 06","=""2060012""","Sexually Related Behavior","*",6,"*","*","*"
"Regional School District 06","=""2060012""","Personally Threatening Behavior",28,14,14,7,19
"Regional School District 06","=""2060012""","Theft Related Behaviors","*","*","*","*","*"
"Regional School District 06","=""2060012""","Physical and Verbal Confrontation",18,22,17,"*","*"
"Regional School District 06","=""2060012""","Fighting and Battery",10,9,17,10,13
"Regional School District 06","=""2060012""","Property Damage",7,9,9,"*","*"
"Regional School District 06","=""2060012""","Weapons","*","*","*",0,"*"
"Regional School District 06","=""2060012""","Drugs, Alcohol, Tobacco",10,8,6,9,6
"Regional School District 07","=""2070012""","Violent Crimes Against Persons","*",0,"*","*","*"
"Regional School District 07","=""2070012""","School Policy Violations",31,28,63,58,50
"Regional School District 07","=""2070012""","Sexually Related Behavior","*","*","*","*","*"
"Regional School District 07","=""2070012""","Personally Threatening Behavior","*","*",11,7,11
"Regional School District 07","=""2070012""","Theft Related Behaviors","*","*","*","*","*"
"Regional School District 07","=""2070012""","Physical and Verbal Confrontation",9,13,9,9,7
"Regional School District 07","=""2070012""","Fighting and Battery",17,14,8,11,11
"Regional School District 07","=""2070012""","Property Damage","*","*","*","*","*"
"Regional School District 07","=""2070012""","Weapons","*","*","*","*","*"
"Regional School District 07","=""2070012""","Drugs, Alcohol, Tobacco",19,13,21,30,8
"Regional School District 08","=""2080012""","Violent Crimes Against Persons",7,"*","*","*",0
"Regional School District 08","=""2080012""","School Policy Violations",228,162,129,103,70
"Regional School District 08","=""2080012""","Sexually Related Behavior","*",9,"*","*","*"
"Regional School District 08","=""2080012""","Personally Threatening Behavior",22,28,12,9,18
"Regional School District 08","=""2080012""","Theft Related Behaviors",13,15,9,"*","*"
"Regional School District 08","=""2080012""","Physical and Verbal Confrontation",11,6,"*","*",9
"Regional School District 08","=""2080012""","Fighting and Battery",19,16,16,"*","*"
"Regional School District 08","=""2080012""","Property Damage",9,"*","*",6,"*"
"Regional School District 08","=""2080012""","Weapons",6,"*","*","*",0
"Regional School District 08","=""2080012""","Drugs, Alcohol, Tobacco",27,12,28,25,39
"Regional School District 09","=""2090012""","Violent Crimes Against Persons",0,"*","*",0,0
"Regional School District 09","=""2090012""","School Policy Violations",8,"*","*","*",12
"Regional School District 09","=""2090012""","Sexually Related Behavior",0,"*","*",0,"*"
"Regional School District 09","=""2090012""","Personally Threatening Behavior","*","*","*","*","*"
"Regional School District 09","=""2090012""","Theft Related Behaviors",0,0,"*","*","*"
"Regional School District 09","=""2090012""","Physical and Verbal Confrontation","*","*","*","*","*"
"Regional School District 09","=""2090012""","Fighting and Battery",13,"*",0,"*",9
"Regional School District 09","=""2090012""","Property Damage","*",0,"*","*",0
"Regional School District 09","=""2090012""","Weapons",0,"*",0,"*",0
"Regional School District 09","=""2090012""","Drugs, Alcohol, Tobacco",12,7,11,14,12
"Regional School District 10","=""2100012""","Violent Crimes Against Persons",0,"*",0,0,"*"
"Regional School District 10","=""2100012""","School Policy Violations",146,82,98,64,50
"Regional School District 10","=""2100012""","Sexually Related Behavior",0,0,"*",7,"*"
"Regional School District 10","=""2100012""","Personally Threatening Behavior",14,16,"*",14,"*"
"Regional School District 10","=""2100012""","Theft Related Behaviors","*",8,"*","*","*"
"Regional School District 10","=""2100012""","Physical and Verbal Confrontation",28,33,28,9,11
"Regional School District 10","=""2100012""","Fighting and Battery",9,8,6,10,15
"Regional School District 10","=""2100012""","Property Damage",7,"*","*",0,0
"Regional School District 10","=""2100012""","Weapons","*","*","*","*","*"
"Regional School District 10","=""2100012""","Drugs, Alcohol, Tobacco","*","*",9,14,11
"Regional School District 11","=""2110012""","Violent Crimes Against Persons","*",0,0,0,"*"
"Regional School District 11","=""2110012""","School Policy Violations",57,43,28,43,17
"Regional School District 11","=""2110012""","Sexually Related Behavior",0,"*",6,"*","*"
"Regional School District 11","=""2110012""","Personally Threatening Behavior",8,9,10,8,17
"Regional School District 11","=""2110012""","Theft Related Behaviors","*",0,"*",0,0
"Regional School District 11","=""2110012""","Physical and Verbal Confrontation","*","*",12,"*","*"
"Regional School District 11","=""2110012""","Fighting and Battery",9,"*","*",9,6
"Regional School District 11","=""2110012""","Property Damage","*",0,"*","*",0
"Regional School District 11","=""2110012""","Weapons",0,"*","*",0,0
"Regional School District 11","=""2110012""","Drugs, Alcohol, Tobacco","*","*","*",7,0
"Regional School District 12","=""2120012""","Violent Crimes Against Persons",0,0,0,0,0
"Regional School District 12","=""2120012""","School Policy Violations",43,18,28,16,19
"Regional School District 12","=""2120012""","Sexually Related Behavior","*","*","*",0,0
"Regional School District 12","=""2120012""","Personally Threatening Behavior",10,6,"*","*","*"
"Regional School District 12","=""2120012""","Theft Related Behaviors","*","*","*","*","*"
"Regional School District 12","=""2120012""","Physical and Verbal Confrontation",7,"*","*",10,"*"
"Regional School District 12","=""2120012""","Fighting and Battery","*",0,"*",12,10
"Regional School District 12","=""2120012""","Property Damage","*","*","*",0,"*"
"Regional School District 12","=""2120012""","Weapons","*",0,"*","*","*"
"Regional School District 12","=""2120012""","Drugs, Alcohol, Tobacco",15,11,10,8,6
"Regional School District 13","=""2130012""","Violent Crimes Against Persons","*","*",0,"*","*"
"Regional School District 13","=""2130012""","School Policy Violations",15,22,21,46,21
"Regional School District 13","=""2130012""","Sexually Related Behavior",0,"*",0,0,"*"
"Regional School District 13","=""2130012""","Personally Threatening Behavior","*",10,"*","*","*"
"Regional School District 13","=""2130012""","Theft Related Behaviors","*","*",0,"*",0
"Regional School District 13","=""2130012""","Physical and Verbal Confrontation","*","*",6,"*","*"
"Regional School District 13","=""2130012""","Fighting and Battery",8,"*",9,"*",11
"Regional School District 13","=""2130012""","Property Damage",0,"*",0,0,"*"
"Regional School District 13","=""2130012""","Weapons","*","*",0,"*",0
"Regional School District 13","=""2130012""","Drugs, Alcohol, Tobacco",6,"*","*",13,9
"Regional School District 14","=""2140012""","Violent Crimes Against Persons",0,0,"*",0,0
"Regional School District 14","=""2140012""","School Policy Violations",58,48,23,8,26
"Regional School District 14","=""2140012""","Sexually Related Behavior","*","*","*","*",0
"Regional School District 14","=""2140012""","Personally Threatening Behavior","*",8,11,0,"*"
"Regional School District 14","=""2140012""","Theft Related Behaviors","*",0,"*",0,"*"
"Regional School District 14","=""2140012""","Physical and Verbal Confrontation",18,7,10,8,10
"Regional School District 14","=""2140012""","Fighting and Battery","*",9,7,9,"*"
"Regional School District 14","=""2140012""","Property Damage","*","*","*","*","*"
"Regional School District 14","=""2140012""","Weapons","*","*","*","*","*"
"Regional School District 14","=""2140012""","Drugs, Alcohol, Tobacco",11,"*",13,"*",26
"Regional School District 15","=""2150012""","Violent Crimes Against Persons","*","*",0,0,0
"Regional School District 15","=""2150012""","School Policy Violations",165,208,174,152,159
"Regional School District 15","=""2150012""","Sexually Related Behavior","*","*",7,"*","*"
"Regional School District 15","=""2150012""","Personally Threatening Behavior",7,"*","*",15,19
"Regional School District 15","=""2150012""","Theft Related Behaviors","*","*",9,"*",7
"Regional School District 15","=""2150012""","Physical and Verbal Confrontation",15,8,"*","*","*"
"Regional School District 15","=""2150012""","Fighting and Battery",16,16,14,15,16
"Regional School District 15","=""2150012""","Property Damage",7,0,"*",0,"*"
"Regional School District 15","=""2150012""","Weapons","*","*","*","*",0
"Regional School District 15","=""2150012""","Drugs, Alcohol, Tobacco",25,7,25,35,36
"Regional School District 16","=""2160012""","Violent Crimes Against Persons","*","*","*","*",0
"Regional School District 16","=""2160012""","School Policy Violations",136,125,159,122,121
"Regional School District 16","=""2160012""","Sexually Related Behavior",0,"*",7,"*","*"
"Regional School District 16","=""2160012""","Personally Threatening Behavior",23,20,25,7,13
"Regional School District 16","=""2160012""","Theft Related Behaviors",0,"*","*","*","*"
"Regional School District 16","=""2160012""","Physical and Verbal Confrontation",23,6,9,12,8
"Regional School District 16","=""2160012""","Fighting and Battery",11,13,"*","*",28
"Regional School District 16","=""2160012""","Property Damage","*",0,9,"*",6
"Regional School District 16","=""2160012""","Weapons","*","*","*",6,"*"
"Regional School District 16","=""2160012""","Drugs, Alcohol, Tobacco",80,28,36,27,29
"Regional School District 17","=""2170012""","Violent Crimes Against Persons","*","*","*","*",0
"Regional School District 17","=""2170012""","School Policy Violations",74,57,61,73,71
"Regional School District 17","=""2170012""","Sexually Related Behavior","*","*",0,"*","*"
"Regional School District 17","=""2170012""","Personally Threatening Behavior",21,26,11,14,11
"Regional School District 17","=""2170012""","Theft Related Behaviors","*","*",8,"*","*"
"Regional School District 17","=""2170012""","Physical and Verbal Confrontation",88,67,69,19,16
"Regional School District 17","=""2170012""","Fighting and Battery",9,11,"*","*",10
"Regional School District 17","=""2170012""","Property Damage",15,10,"*","*","*"
"Regional School District 17","=""2170012""","Weapons","*","*","*","*","*"
"Regional School District 17","=""2170012""","Drugs, Alcohol, Tobacco",10,18,7,7,13
"Regional School District 18","=""2180012""","Violent Crimes Against Persons",0,0,"*",0,0
"Regional School District 18","=""2180012""","School Policy Violations",48,14,11,49,18
"Regional School District 18","=""2180012""","Sexually Related Behavior",0,"*","*","*","*"
"Regional School District 18","=""2180012""","Personally Threatening Behavior","*","*",26,21,9
"Regional School District 18","=""2180012""","Theft Related Behaviors",0,0,"*","*","*"
"Regional School District 18","=""2180012""","Physical and Verbal Confrontation","*","*","*",6,13
"Regional School District 18","=""2180012""","Fighting and Battery","*","*","*","*",6
"Regional School District 18","=""2180012""","Property Damage","*",0,"*","*",0
"Regional School District 18","=""2180012""","Weapons","*","*",0,"*","*"
"Regional School District 18","=""2180012""","Drugs, Alcohol, Tobacco","*","*","*","*","*"
"Regional School District 19","=""2190012""","Violent Crimes Against Persons",0,0,0,"*",0
"Regional School District 19","=""2190012""","School Policy Violations",111,60,57,37,69
"Regional School District 19","=""2190012""","Sexually Related Behavior",0,"*","*","*","*"
"Regional School District 19","=""2190012""","Personally Threatening Behavior",15,12,8,9,11
"Regional School District 19","=""2190012""","Theft Related Behaviors",14,14,"*",6,"*"
"Regional School District 19","=""2190012""","Physical and Verbal Confrontation","*","*",7,"*","*"
"Regional School District 19","=""2190012""","Fighting and Battery",9,16,17,9,12
"Regional School District 19","=""2190012""","Property Damage","*","*",0,"*",0
"Regional School District 19","=""2190012""","Weapons","*","*",8,0,0
"Regional School District 19","=""2190012""","Drugs, Alcohol, Tobacco",22,22,"*",10,"*"
"Ridgefield School District","=""1180011""","Violent Crimes Against Persons",0,"*","*","*","*"
"Ridgefield School District","=""1180011""","School Policy Violations",74,51,20,16,16
"Ridgefield School District","=""1180011""","Sexually Related Behavior","*",0,"*","*","*"
"Ridgefield School District","=""1180011""","Personally Threatening Behavior",44,16,19,33,14
"Ridgefield School District","=""1180011""","Theft Related Behaviors",13,"*",11,0,"*"
"Ridgefield School District","=""1180011""","Physical and Verbal Confrontation",43,36,24,19,18
"Ridgefield School District","=""1180011""","Fighting and Battery",9,9,15,9,14
"Ridgefield School District","=""1180011""","Property Damage",8,"*","*",0,0
"Ridgefield School District","=""1180011""","Weapons","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Drugs, Alcohol, Tobacco",23,13,9,10,25
"Rocky Hill School District","=""1190011""","Violent Crimes Against Persons","*","*","*","*",0
"Rocky Hill School District","=""1190011""","School Policy Violations",194,105,37,81,50
"Rocky Hill School District","=""1190011""","Sexually Related Behavior",0,0,0,"*","*"
"Rocky Hill School District","=""1190011""","Personally Threatening Behavior",29,9,"*",12,"*"
"Rocky Hill School District","=""1190011""","Theft Related Behaviors",10,6,"*","*","*"
"Rocky Hill School District","=""1190011""","Physical and Verbal Confrontation",11,7,"*","*",8
